X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
-73.9435473,40.6297469,2565331596,,,,,,,,,"""addr:street""=>""East 34th Street"",""addr:postcode""=>""11210"",""addr:housenumber""=>""1078"""
-73.9996452,40.6433474,2561498345,,,,,,,,,"""addr:street""=>""45th Street"",""addr:postcode""=>""11220"",""addr:housenumber""=>""839A"""
-73.937153,40.6350856,2566248340,,,,,,,,,"""addr:street""=>""Albany Avenue"",""addr:postcode""=>""11210"",""addr:housenumber""=>""1567"""
-73.989772,40.7364051,2555136004,,,,,,,,,"""addr:street""=>""East 17th Street"",""addr:postcode""=>""10003"",""addr:housenumber""=>""69"""
-73.9072179,40.6597238,5018480439,,,stop,,,,,,
-73.9621489,40.6073866,2563167799,,,,,,,,,"""addr:street""=>""Kings Highway"",""addr:postcode""=>""11223"",""addr:housenumber""=>""961"""
-73.9852324,40.7688846,1383933476,Morton Williams,,,,,,,,"""shop""=>""supermarket"",""addr:street""=>""9th Avenue"",""opening_hours""=>""24/7"",""addr:housenumber""=>""917"""
-74.3568899,40.717027,2825595320,Manhattan Bagels,,,,,,,,"""phone""=>""908 516 2641"",""amenity""=>""restaurant"",""website""=>""https://locations.manhattanbagel.com/nj/summit/25-union-pl.html"",""takeaway""=>""yes"",""addr:city""=>""Summit"",""addr:state""=>""NJ"",""addr:street""=>""Union Place"",""addr:postcode""=>""07901"",""internet_access""=>""wlan"",""addr:housenumber""=>""25"""
-73.9772248,40.7634061,3708656769,Citi Bike - W 56 St & 6 Ave,,,,,,,,"""amenity""=>""bicycle_rental"",""network""=>""Citi Bike"",""website""=>""http://citibikenyc.com"",""capacity""=>""36"",""operator""=>""NYC Bike Share"""
-74.029297,40.7340371,2404083498,,,,,,,,,"""railway""=>""buffer_stop"""
-74.0005974,40.8001269,302257792,,,crossing,,,,,,"""crossing""=>""zebra"""
-73.6758333,40.5855556,357649908,Sephardic Congregation of Long Beach,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""jewish"",""gnis:created""=>""10/01/2008"",""gnis:state_id""=>""36"",""gnis:county_id""=>""059"",""gnis:feature_id""=>""2498353"""
-73.7938928,40.7092857,2553550658,,,,,,,,,"""addr:street""=>""168th Place"",""addr:postcode""=>""11432"",""addr:housenumber""=>""88-12"""
-74.0039458,40.6441372,2561539310,,,,,,,,,"""addr:street""=>""7th Avenue"",""addr:postcode""=>""11220"",""addr:housenumber""=>""4623"""
-73.9793641,40.7406967,2704116393,,,,,,,,,"""addr:street""=>""East 27th Street"",""addr:postcode""=>""10016"",""addr:housenumber""=>""243"""
-73.963175,40.9602289,3866948867,,,,,,,,,"""power""=>""pole"""
-73.9843052,40.8514889,357743103,William Birch Park,,,,,,,,"""leisure""=>""park"",""gnis:created""=>""07/01/1981"",""gnis:state_id""=>""34"",""gnis:county_id""=>""003"",""gnis:feature_id""=>""2054687"""
-73.9340831,40.7981174,2765491308,,,,,,,,,"""addr:street""=>""1st Avenue"",""addr:postcode""=>""10035"",""addr:housenumber""=>""2325"""
-73.9747331,40.7883231,5023234545,,,,,,,,,"""colour""=>""green"",""emergency""=>""fire_hydrant"""
-73.9243857,40.8154033,357609215,Ryan Triangle,,,,,,,,"""leisure""=>""park"",""gnis:edited""=>""11/02/2007"",""gnis:created""=>""01/01/2000"",""gnis:state_id""=>""36"",""gnis:county_id""=>""005"",""gnis:feature_id""=>""2062094"""
-73.9661058,40.7535386,4455816592,Bangkok Grand Palace,,,,,,,,"""amenity""=>""restaurant"",""name:en""=>""Bangkok Grand Palace"""
-73.9580729,40.6699669,2567093844,,,,,,,,,"""addr:street""=>""Franklin Avenue"",""addr:postcode""=>""11225"",""addr:housenumber""=>""831"""
-73.61028,40.64083,357591147,Steele Elementary School,,,,,,,,"""amenity""=>""school"",""gnis:created""=>""01/23/1980"",""gnis:state_id""=>""36"",""gnis:county_id""=>""059"",""gnis:feature_id""=>""966330"""
-73.8847289,40.8694515,2809781630,,,,,,,,,"""addr:street""=>""Bedford Park Boulevard"",""addr:postcode""=>""10458"",""addr:housenumber""=>""321"""
-73.9463801,40.6466732,2566382793,,,,,,,,,"""addr:street""=>""New York Avenue"",""addr:postcode""=>""11226"",""addr:housenumber""=>""1084"""
-73.8578533,40.8918677,2822757257,,,,,,,,,"""addr:street""=>""East 231st Street"",""addr:postcode""=>""10466"",""addr:housenumber""=>""700"""
-73.7746257,41.0740136,3329545166,Valhalla,,,Valhalla,,,,,"""train""=>""yes"",""network""=>""Metro-North"",""railway""=>""stop"",""operator""=>""Metro-North"",""public_transport""=>""stop_position"""
-73.8722943,40.6835042,2543590453,,,,,,,,,"""addr:street""=>""Fulton Street"",""addr:postcode""=>""11208"",""addr:housenumber""=>""3344"""
-73.8791777,40.7126347,2570352888,,,,,,,,,"""addr:street""=>""Metropolitan Avenue"",""addr:postcode""=>""11379"",""addr:housenumber""=>""73-02"""
-73.9937131,40.726306,2547000485,,,,,,,,,"""addr:street""=>""Bond Street"",""addr:postcode""=>""10012"",""addr:housenumber""=>""25"""
-73.8319107,40.6999181,2862720498,,,,,,,,,"""addr:street""=>""Myrtle Avenue"",""addr:postcode""=>""11418"",""addr:housenumber""=>""117-24"""
-74.0771758,40.6419843,419363576,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""4"",""cityracks.large""=>""0"",""cityracks.small""=>""2"",""cityracks.rackid""=>""4535"",""cityracks.street""=>""Hyatt St"",""cityracks.housenum""=>""25"",""cityracks.installed""=>""2/10/2006"""
-73.921816,40.677019,42494033,,,traffic_signals,,,,,,
-74.4838709,40.7967982,367695945,Morris County Hall of Records,,,,,,,,"""building""=>""yes"",""addr:state""=>""NJ"",""gnis:reviewed""=>""no"",""gnis:feature_id""=>""2052855"",""gnis:county_name""=>""Morris"",""gnis:import_uuid""=>""57871b70-0100-4405-bb30-88b2e001a944"""
-73.9594014,40.6176554,2013879309,Avenue M (Q),,,,,,,,"""network""=>""New York City Subway"",""railway""=>""station"",""station""=>""subway"",""operator""=>""New York City Transit Authority"",""wheelchair""=>""no"""
-73.991606,40.750639,4338297492,,,,,,,,surveillance,
-73.955791,40.649523,42520341,,,traffic_signals,,,,,,
-73.9371839,40.8424863,2797217486,,,,,,,,,"""addr:street""=>""West 171st Street"",""addr:postcode""=>""10032"",""addr:housenumber""=>""553"""
-73.8800345,40.6628464,2543295010,,,,,,,,,"""addr:street""=>""Linden Boulevard"",""addr:postcode""=>""11207"",""addr:housenumber""=>""2240"""
-73.9075907,40.8995982,2811401831,,,,,,,,,"""addr:street""=>""West 252nd Street"",""addr:postcode""=>""10471"",""addr:housenumber""=>""501"""
-74.007023,40.63211,42460979,,,traffic_signals,,,,,,
-74.0114085,40.7031973,4872523521,Rockwell's,,,,,,,,"""phone""=>""+12123633030"",""amenity""=>""fast_food"",""website""=>""http://www.rockwellrestaurantnyc.com"",""addr:postcode""=>""10004"",""opening_hours""=>""Mo-Fr 06:15-20:15; Sa 06:15-15:30"""
-73.9711738,40.6252379,2557845378,,,,,,,,,"""addr:street""=>""Ocean Parkway"",""addr:postcode""=>""11230"",""addr:housenumber""=>""954"""
-73.9656996,40.5874634,2282434915,,,crossing,,,,,,
-73.9478548,40.6804943,2550142926,,,,,,,,,"""addr:street""=>""Verona Place"",""addr:postcode""=>""11216"",""addr:housenumber""=>""26"""
-74.2088911,40.6267819,4169976634,,,,,,,,,"""power""=>""tower"""
-73.8290496,40.8522165,2861069491,,,,,,,,,"""addr:street""=>""Westchester Avenue"",""addr:postcode""=>""10461"",""addr:housenumber""=>""3229"""
-73.8402989,40.8349687,2858167335,,,,,,,,,"""addr:street""=>""Newbold Avenue"",""addr:postcode""=>""10462"",""addr:housenumber""=>""2543"""
-73.7865189,40.7898434,3769741488,,,,,,,,,"""natural""=>""tree"""
-73.7705548,40.7625486,419363722,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""2"",""cityracks.large""=>""0"",""cityracks.small""=>""1"",""cityracks.rackid""=>""4344"",""cityracks.street""=>""Bell Blvd"",""cityracks.housenum""=>""0"""
-74.1217714,40.6130168,2542038610,,,,,,,,,"""addr:street""=>""Victory Boulevard"",""addr:postcode""=>""10314"",""addr:housenumber""=>""1738"""
-74.4191834,40.6196875,3781006832,3rd Street at Church Street,,bus_stop,,,,,,
-73.4826549,40.7143437,1963388099,,,,,,,,,"""power""=>""pole"""
-73.9641027,40.6803605,2713484766,,,,,,,,,"""addr:street""=>""Washington Avenue"",""addr:postcode""=>""11238"",""addr:housenumber""=>""579"""
-73.8341336,40.7001576,2862692314,,,,,,,,,"""addr:street""=>""Myrtle Avenue"",""addr:postcode""=>""11418"",""addr:housenumber""=>""115-20"""
-73.9401971,40.8350681,2796759773,,,,,,,,,"""addr:street""=>""Amsterdam Avenue"",""addr:postcode""=>""10032"",""addr:housenumber""=>""2035"""
-73.9740964,40.6561342,2562041493,,,,,,,,,"""addr:street""=>""Terrace Place"",""addr:postcode""=>""11218"",""addr:housenumber""=>""238"""
-73.8312753,40.6933312,2862548469,,,,,,,,,"""addr:street""=>""Atlantic Avenue"",""addr:postcode""=>""11418"",""addr:housenumber""=>""115-01"""
-73.9002463,40.7065349,2568945589,,,,,,,,,"""addr:street""=>""60th Place"",""addr:postcode""=>""11385"",""addr:housenumber""=>""66-55"""
-73.290347,40.873034,214177826,,,turning_circle,,,,,,
-73.9680948,40.5952545,2555625388,,,,,,,,,"""addr:street""=>""Avenue V"",""addr:postcode""=>""11223"",""addr:housenumber""=>""426"""
-74.197711,40.5588835,43005422,,,traffic_signals,,,,,,
-73.9707487,40.6479189,2494018315,,,,,,,,,"""addr:street""=>""East 10th Street"",""addr:postcode""=>""11218"",""addr:housenumber""=>""18"""
-73.8261475,40.7820722,369044986,Landmark Plaza Heliport,,,,,,,,"""aeroway""=>""helipad"",""addr:state""=>""NY"",""gnis:created""=>""08/01/1994"",""gnis:feature_id""=>""978371"",""gnis:county_name""=>""Queens"",""gnis:feature_type""=>""Airport"""
-73.9644341,40.6064075,2563160610,,,,,,,,,"""addr:street""=>""Kings Highway"",""addr:postcode""=>""11223"",""addr:housenumber""=>""802"""
-73.7392991,40.7666794,2546389363,,,,,,,,,"""addr:street""=>""Northern Boulevard"",""addr:postcode""=>""11362"",""addr:housenumber""=>""247-30"""
-74.2688603,40.9216756,3825539610,Domino's Pizza,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pizza"""
-73.9339679,40.8590635,2072447253,,,elevator,,,,,,
-73.9077074,40.8217448,2799479853,,,,,,,,,"""addr:street""=>""Cauldwell Avenue"",""addr:postcode""=>""10456"",""addr:housenumber""=>""861"""
-73.9191598,40.8155829,2799259028,,,,,,,,,"""addr:street""=>""3rd Avenue"",""addr:postcode""=>""10455"",""addr:housenumber""=>""2809"""
-74.0317641,40.6347591,2552744060,,,,,,,,,"""addr:street""=>""72nd Street"",""addr:postcode""=>""11209"",""addr:housenumber""=>""141"""
-73.814541,40.8158879,2860432130,,,,,,,,,"""addr:street""=>""Harding Avenue"",""addr:postcode""=>""10465"",""addr:housenumber""=>""2900"""
-73.9549515,40.7474682,2479521954,,,,,,,,,"""natural""=>""tree"""
-73.9463669,40.8064396,42438908,,,traffic_signals,,,,,,
-73.95583,40.883117,103179948,,,traffic_signals,,,,,,"""traffic_signals""=>""signal"""
-74.1945884,40.5373275,158807290,Huguenot,,,,,"Richmond,New York,N.Y.,NY,USA",neighbourhood,,"""gnis:id""=>""953413"",""wikipedia""=>""en:Huguenot, Staten Island"",""gnis:Class""=>""Populated Place"",""gnis:County""=>""Richmond"",""gnis:ST_num""=>""36"",""import_uuid""=>""bb7269ee-502a-5391-8056-e3ce0e66489c"",""gnis:ST_alpha""=>""NY"",""gnis:County_num""=>""085"""
-73.8275991,40.8319669,2860689512,,,,,,,,,"""addr:street""=>""East Tremont Avenue"",""addr:postcode""=>""10465"",""addr:housenumber""=>""3462"""
-73.9865072,40.6682969,2550581223,,,,,,,,,"""addr:street""=>""10th Street"",""addr:postcode""=>""11215"",""addr:housenumber""=>""384"""
-73.6209119,40.6573104,1986618759,,,,,,,,,"""power""=>""tower"""
-73.9785838,40.697984,3413564475,,,,,,,,,"""natural""=>""tree"""
-73.9578708,40.6452151,2566336031,,,,,,,,,"""addr:street""=>""Flatbush Avenue"",""addr:postcode""=>""11226"",""addr:housenumber""=>""1051"""
-73.9810028,40.7632835,2958284620,Old Castle,,,,,,,,"""amenity""=>""pub"",""website""=>""http://www.oldcastlepub.com/"",""addr:city""=>""New York"",""addr:street""=>""West 54th Street"",""addr:postcode""=>""10019"",""addr:housenumber""=>""160"""
-73.3352948,40.8457093,213476292,,,traffic_signals,,,,,,"""traffic_signals""=>""signal"""
-73.9227073,40.8442417,60924012,,,traffic_signals,,,,,,
-74.1671135,40.5262527,2551021683,,,,,,,,,"""addr:street""=>""Oceanview Avenue"",""addr:postcode""=>""10312"",""addr:housenumber""=>""5"""
-73.8282476,40.876443,2885257890,,,,,,,,,"""addr:street""=>""Debs Place"",""addr:postcode""=>""10475"",""addr:housenumber""=>""1"""
-73.9886964,40.7141864,42433550,,,traffic_signals,,,,,,
-74.0024926,40.6843481,2550011384,,,,,,,,,"""addr:street""=>""Union Street"",""addr:postcode""=>""11231"",""addr:housenumber""=>""133"""
-74.161895,40.917921,105123550,,,traffic_signals,,,,,,
-73.898633,40.8174184,2806179949,,,,,,,,,"""addr:street""=>""Kelly Street"",""addr:postcode""=>""10455"",""addr:housenumber""=>""758"""
-74.1468559,40.5903441,2543489486,,,,,,,,,"""addr:street""=>""Ashworth Avenue"",""addr:postcode""=>""10314"",""addr:housenumber""=>""132"""
-74.4477555,40.6238757,105433014,,,turning_circle,,,,,,
-73.7423889,40.7158356,1411748444,,,,,,,,,"""railway""=>""buffer_stop"""
-73.9850724,40.7627917,3067940109,McHale's Pub,,,,,,,,"""amenity""=>""pub"",""website""=>""http://mchalespub.com/"",""addr:city""=>""New York"",""addr:street""=>""West 51st Street"",""addr:postcode""=>""10019"",""official_name""=>""McHale's Bar & Grill"",""addr:housenumber""=>""251"""
-73.9984419,40.6603512,2561909690,,,,,,,,,"""addr:street""=>""4th Avenue Southbound Roadbed"",""addr:postcode""=>""11232"",""addr:housenumber""=>""764"""
-74.0067399,40.7303916,419360123,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""5"",""cityracks.large""=>""1"",""cityracks.small""=>""0"",""cityracks.rackid""=>""1762"",""cityracks.street""=>""Hudson St"",""cityracks.housenum""=>""422"""
-73.9753757,40.622424,2557820866,,,,,,,,,"""addr:street""=>""McDonald Avenue"",""addr:postcode""=>""11230"",""addr:housenumber""=>""1263"""
-73.9559626,40.6928674,2568159080,,,,,,,,,"""addr:street""=>""Willoughby Avenue"",""addr:postcode""=>""11205"",""addr:housenumber""=>""390"""
-73.9070673,40.8160491,2799318341,,,,,,,,,"""addr:street""=>""East 152nd Street"",""addr:postcode""=>""10455"",""addr:housenumber""=>""745"""
-73.9137765,40.8380026,4620180210,Celestial Auto Driving LLC,,,,,,,,"""phone""=>""718-538-8075"",""website""=>""http://celestialautodrivingllc.com"",""addr:city""=>""Bronx"",""addr:state""=>""NY"",""addr:street""=>""Grand Concourse"",""addr:postcode""=>""10456"",""addr:housenumber""=>""1384"""
-73.9037781,40.6329932,2564831923,,,,,,,,,"""addr:street""=>""Avenue L"",""addr:postcode""=>""11236"",""addr:housenumber""=>""8502"""
-73.8762907,40.6641134,2543270574,,,,,,,,,"""addr:street""=>""Shepherd Avenue"",""addr:postcode""=>""11208"",""addr:housenumber""=>""831"""
-73.9201805,40.8539637,3795459823,,,,,,,,,"""natural""=>""tree"""
-73.8442919,40.8458075,2353484272,,,,,,,,,"""railway""=>""level_crossing"""
-73.9879269,40.7458905,4278223126,Masjid Ar-Rahman,,,,,,,,"""phone""=>""2126866525"",""amenity""=>""place_of_worship"",""website""=>""http://masjidarrahmannyc.org"",""religion""=>""muslim"",""addr:street""=>""West 29th Street"",""addr:postcode""=>""10016"",""addr:housenumber""=>""15"""
-73.983674,40.7138302,2826571516,,,,,,,,,"""addr:street""=>""Henry Street"",""addr:postcode""=>""10002"",""addr:housenumber""=>""280"""
-73.9136251,40.657183,2566877141,,,,,,,,,"""addr:street""=>""Lott Avenue"",""addr:postcode""=>""11212"",""addr:housenumber""=>""5"""
-73.8895799,40.9431542,357609549,Virgin Mary Church,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""christian"",""gnis:created""=>""01/01/2000"",""gnis:state_id""=>""36"",""gnis:county_id""=>""119"",""gnis:feature_id""=>""2062338"""
-73.9887022,40.7213303,2555126643,,,,,,,,,"""addr:street""=>""Orchard Street"",""addr:postcode""=>""10002"",""addr:housenumber""=>""167B"""
-73.984941,40.732347,42440737,,,traffic_signals,,,,,,
-73.8682813,40.7457467,2884043724,,,,,,,,,"""addr:street""=>""Junction Boulevard"",""addr:postcode""=>""11373"",""addr:housenumber""=>""42-20"""
-73.9898956,40.7031476,2568554092,,,,,,,,,"""addr:street""=>""Water Street"",""addr:postcode""=>""11201"",""addr:housenumber""=>""100"""
-74.1796699,40.4192658,3784689707,Gulf,,,,,,,,"""amenity""=>""fuel"""
-73.9984929,40.7156298,42432244,,,traffic_signals,,,,,,
-73.9074978,40.8127504,2799206950,,,,,,,,,"""addr:street""=>""East 149th Street"",""addr:postcode""=>""10455"",""addr:housenumber""=>""766"""
-73.805877,40.7617781,2882522496,,,,,,,,,"""addr:street""=>""160th Street"",""addr:postcode""=>""11358"",""addr:housenumber""=>""41-06"""
-73.9159407,40.8173501,419365098,,,,,,,,,"""amenity""=>""bicycle_parking"",""capacity""=>""2"",""cityracks.large""=>""0"",""cityracks.small""=>""1"",""cityracks.rackid""=>""3253"",""cityracks.street""=>""3rd Ave"",""cityracks.housenum""=>""2917"""
-73.9313741,40.7571234,2846995270,,,,,,,,,"""addr:street""=>""29th Street"",""addr:postcode""=>""11106"",""addr:housenumber""=>""36-05"""
-73.7767959,40.780281,2883544632,,,,,,,,,"""addr:street""=>""Bell Boulevard"",""addr:postcode""=>""11360"",""addr:housenumber""=>""23-90"""
-73.9712104,40.6979661,4551421365,,full-height_turnstile,,,,,,,"""foot""=>""yes"",""access""=>""no"""
-73.9587699,40.5897966,2888135311,,,,,,,,,"""addr:street""=>""Avenue Y"",""addr:postcode""=>""11235"",""addr:housenumber""=>""1123"""
-74.0788915,40.861638,2557620126,"Plumbing, Heating Air Conditioning, Sewer/Drain Cleaning",,,,,,,,"""phone""=>""(201) 288-0390"",""website""=>""http://njplumbingchoice.com/"",""addr:city""=>""Hasbrouck Hts"",""addr:street""=>""Boulevard"",""addr:postcode""=>""07604"",""addr:housename""=>""Plumbing, Heating Air Conditioning, Sewer/Drain Cleaning"",""addr:housenumber""=>""199"""
-73.5924538,40.7469728,2483828860,,,,,,,,,"""amenity""=>""fuel"",""building""=>""yes"""
-73.8448623,40.7184909,2569839814,,,,,,,,,"""addr:street""=>""Greenway South"",""addr:postcode""=>""11375"",""addr:housenumber""=>""3"""
-74.0689123,40.5883328,4412820119,,,,,,,,,"""public_transport""=>""platform"""
-73.9050095,40.8125485,2799312444,,,,,,,,,"""addr:street""=>""East 149th Street"",""addr:postcode""=>""10455"",""addr:housenumber""=>""839"""
-74.0865266,40.6345334,2515172364,,,,,,,,,"""addr:street""=>""Cebra Avenue"",""addr:postcode""=>""10301"",""addr:housenumber""=>""1"""
-73.968507,40.7642597,2718042375,,,,,,,,,"""addr:street""=>""Park Avenue"",""addr:postcode""=>""10065"",""addr:housenumber""=>""535"""
-73.9877367,40.7471939,2709306703,,,,,,,,,"""addr:street""=>""West 31st Street"",""addr:postcode""=>""10001"",""addr:housenumber""=>""40"""
-73.963112,41.015205,103212718,,,turning_circle,,,,,,
-74.1966679,40.885564,104996695,,,,,,,,,"""traffic_calming""=>""bump"""
-73.9229418,40.7293252,2843107677,,,,,,,,,"""addr:street""=>""46th Street"",""addr:postcode""=>""11378"",""addr:housenumber""=>""55-02"""
-74.1510805,40.6205151,2542063489,,,,,,,,,"""addr:street""=>""Peter Street"",""addr:postcode""=>""10314"",""addr:housenumber""=>""37"""
-73.9660508,40.752342,3057210740,Permanent Mission of Ecuador to the United Nations,,,,,,,,"""target""=>""UN"",""amenity""=>""embassy"",""country""=>""EC"",""alt_name""=>""UN Mission Ecuador"",""addr:city""=>""New York"",""diplomatic""=>""permanent_mission"",""addr:street""=>""United Nations Plaza"",""addr:country""=>""US"",""addr:postcode""=>""10017"",""addr:housenumber""=>""866"""
-73.9955983,40.6771732,2549988766,,,,,,,,,"""addr:street""=>""5th Street"",""addr:postcode""=>""11231"",""addr:housenumber""=>""19"""
-73.7513609,40.7148748,2553469057,,,,,,,,,"""addr:street""=>""209th Street"",""addr:postcode""=>""11428"",""addr:housenumber""=>""94-31"""
-73.9385908,40.6796159,2547630789,,,,,,,,,"""addr:street""=>""Albany Avenue"",""addr:postcode""=>""11213"",""addr:housenumber""=>""34"""
-73.9669413,40.7009698,4758938141,Stage 4,,,,,,,,"""amenity""=>""studio"""
-74.1292604,40.6056216,2543595098,,,,,,,,,"""addr:street""=>""Livingston Avenue"",""addr:postcode""=>""10314"",""addr:housenumber""=>""4"""
-73.8436181,40.8562155,2857910975,,,,,,,,,"""addr:street""=>""Rhinelander Avenue"",""addr:postcode""=>""10461"",""addr:housenumber""=>""1501"""
-74.2385607,40.5175032,2523877096,,,,,,,,,"""addr:street""=>""Bethel Avenue"",""addr:postcode""=>""10307"",""addr:housenumber""=>""162"""
-73.6533333,40.8027778,368062779,Roslyn Water District Pumping Station,,,,,,,water_works,"""addr:state""=>""NY"",""gnis:reviewed""=>""no"",""gnis:feature_id""=>""2379409"",""gnis:county_name""=>""Nassau"",""gnis:import_uuid""=>""57871b70-0100-4405-bb30-88b2e001a944"""
-73.8425811,40.8383444,2858167331,,,,,,,,,"""addr:street""=>""Butler Place"",""addr:postcode""=>""10461"",""addr:housenumber""=>""2501"""
-73.9935221,40.6025685,2556063946,,,,,,,,,"""addr:street""=>""85th Street"",""addr:postcode""=>""11214"",""addr:housenumber""=>""2184"""
-74.1620657,40.5810986,2543426643,,,,,,,,,"""addr:street""=>""Elmwood Park Drive"",""addr:postcode""=>""10314"",""addr:housenumber""=>""16"""
-73.470501,40.762372,261419058,,,turning_circle,,,,,,
-73.8678511,40.8589106,2856764495,,,,,,,,,"""addr:street""=>""Boston Road"",""addr:postcode""=>""10467"",""addr:housenumber""=>""2245"""
-73.8939442,40.7443036,2844698833,,,,,,,,,"""addr:street""=>""71st Street"",""addr:postcode""=>""11377"",""addr:housenumber""=>""41-21"""
-73.9433727,40.6651533,2567000667,,,,,,,,,"""addr:street""=>""Montgomery Street"",""addr:postcode""=>""11225"",""addr:housenumber""=>""647"""
-73.9571993,40.7364962,2843081262,,,,,,,,,"""addr:street""=>""Clay Street"",""addr:postcode""=>""11222"",""addr:housenumber""=>""19"""
-73.9213797,40.8685249,2797789451,,,,,,,,,"""addr:street""=>""Cooper Street"",""addr:postcode""=>""10034"",""addr:housenumber""=>""89"""
-74.0315996,40.6175459,42522812,,,,,,,,,"""noexit""=>""yes"""
-73.9930629,40.7626372,2709906323,,,,,,,,,"""addr:street""=>""10th Avenue"",""addr:postcode""=>""10036"",""addr:housenumber""=>""668"""
-73.8499966,40.8717968,2855751309,,,,,,,,,"""addr:street""=>""Bouck Avenue"",""addr:postcode""=>""10469"",""addr:housenumber""=>""3221"""
-73.9529486,40.7425201,5033544765,,,crossing,,,,,,"""crossing""=>""zebra"""
-73.7822738,40.7410844,2552912712,,,,,,,,,"""addr:street""=>""194th Street"",""addr:postcode""=>""11365"",""addr:housenumber""=>""60-18C"""
-74.2040955,40.5282055,2540791696,,,,,,,,,"""addr:street""=>""Parkwood Avenue"",""addr:postcode""=>""10309"",""addr:housenumber""=>""84"""
-73.9524991,40.6764606,2567972899,,,,,,,,,"""addr:street""=>""Bedford Avenue"",""addr:postcode""=>""11216"",""addr:housenumber""=>""1369"""
-73.9258005,40.8274757,2799374961,,,,,,,,,"""addr:street""=>""East 161st Street"",""addr:postcode""=>""10451"",""addr:housenumber""=>""52"""
-73.7072222,40.6636111,368050050,Henry Waldinger Memorial Library,,,,,,,,"""amenity""=>""library"",""addr:state""=>""NY"",""gnis:reviewed""=>""no"",""gnis:feature_id""=>""2074745"",""gnis:county_name""=>""Nassau"",""gnis:import_uuid""=>""57871b70-0100-4405-bb30-88b2e001a944"""
-73.8612427,40.8147987,2860192126,,,,,,,,,"""addr:street""=>""Taylor Avenue"",""addr:postcode""=>""10473"",""addr:housenumber""=>""456"""
-73.8456245,40.6746801,2863252929,,,,,,,,,"""addr:street""=>""Gold Road"",""addr:postcode""=>""11417"",""addr:housenumber""=>""89-63"""
-73.8833804,40.7662741,2853467036,,,,,,,,,"""addr:street""=>""87th Street"",""addr:postcode""=>""11369"",""addr:housenumber""=>""23-26"""
-73.9891184,40.7501641,3451159780,I heart NY,,,,,,,,"""shop""=>""gift"""
-74.0271142,40.6055328,2557405843,,,,,,,,,"""addr:street""=>""Sterling Drive"",""addr:postcode""=>""11209"",""addr:housenumber""=>""326E"""
-73.9925729,40.758219,2717223359,,,,,,,,,"""addr:street""=>""9th Avenue"",""addr:postcode""=>""10036"",""addr:housenumber""=>""578"""
-73.9094201,40.8221373,2799565658,,,,,,,,,"""addr:street""=>""Saint Anns Avenue"",""addr:postcode""=>""10456"",""addr:housenumber""=>""854"""
-74.0274855,40.6386476,2552775383,,,,,,,,,"""addr:street""=>""67th Street"",""addr:postcode""=>""11220"",""addr:housenumber""=>""202"""
-73.8152702,40.8261261,2860636476,,,,,,,,,"""addr:street""=>""Throgs Neck Expressway Service Road"",""addr:postcode""=>""10465"",""addr:housenumber""=>""558"""
-73.821459,40.7530286,2882618283,,,,,,,,,"""addr:street""=>""Kissena Boulevard"",""addr:postcode""=>""11355"",""addr:housenumber""=>""44-45"""
-73.7643526,40.7131478,2870524532,,,,,,,,,"""addr:street""=>""Jamaica Avenue"",""addr:postcode""=>""11423"",""addr:housenumber""=>""195-40"""
-73.9059456,40.7008512,2568784626,,,,,,,,,"""addr:street""=>""Putnam Avenue"",""addr:postcode""=>""11385"",""addr:housenumber""=>""1718"""
-73.9316057,40.6657003,2566960471,,,,,,,,,"""addr:street""=>""Utica Avenue"",""addr:postcode""=>""11213"",""addr:housenumber""=>""360"""
-73.9978269,40.7319743,2550067180,,,,,,,,,"""addr:street""=>""Washington Square North"",""addr:postcode""=>""10011"",""addr:housenumber""=>""21"""
-73.9536068,40.8012909,2762442251,,,,,,,,,"""addr:street""=>""Adam C Powell Boulevard"",""addr:postcode""=>""10026"",""addr:housenumber""=>""1855"""
-73.981175,40.7418982,3956967454,Pastafina Pizza,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pizza"""
-73.9811856,40.6715924,2494208845,,,,,,,,,"""addr:street""=>""3rd Street"",""addr:postcode""=>""11215"",""addr:housenumber""=>""436"""
-73.9864301,40.6914709,2550005817,,,,,,,,,"""addr:street""=>""Lawrence Street"",""addr:postcode""=>""11201"",""addr:housenumber""=>""156"""
-73.9504409,40.8264676,4459312802,145th Street,,,,,,,,"""subway""=>""yes"",""network""=>""New York City Subway"",""wheelchair""=>""no"",""public_transport""=>""stop_position"""
-73.8814041,40.8430066,2806778294,,,,,,,,,"""addr:street""=>""Vyse Avenue"",""addr:postcode""=>""10460"",""addr:housenumber""=>""2061"""
-73.9623467,40.79721,2761578443,,,,,,,,,"""addr:street""=>""West 104th Street"",""addr:postcode""=>""10025"",""addr:housenumber""=>""20"""
-73.979558,40.632913,42501564,,,traffic_signals,,,,,,
